,brand,seg,model,YM,title,sold
4680,376,RU2,2337,201403,Tiguan,643
4681,367,RU2,2445,201403,Countryman,266
4682,399,RU2,2579,201403,Range Rover Evoque,161
4683,587,RU2,2468,201403,Wrangler,133
4684,371,RU2,2423,201403,Q3,78
4685,587,RU2,2471,201403,Compass,77
4686,514,RU2,3115,201403,JUKE,74
4687,362,RU2,2368,201403,X1,60
4688,569,RU2,2485,201403,Escape,40
4689,367,RU2,3088,201403,Paceman,24
4690,399,RU2,2574,201403,Freelander2,19
4691,303,RU3,2197,201403,싼타페,7737
4692,307,RU3,2217,201403,뉴 쏘렌토 R,1723
4693,321,RU3,3173,201403,QM5,996
4694,312,RU3,2155,201403,캡티바,816
4695,362,RU3,2371,201403,X3,191
4696,349,RU3,2397,201403,GLK-Class,153
4697,371,RU3,2425,201403,Q5,133
4698,500,RU3,2263,201403,CR-V,98
4699,491,RU3,3086,201403,RAV4,86
4700,381,RU3,2639,201403,Cayenne,72
4701,399,RU3,2576,201403,Discovery,68
4702,399,RU3,3122,201403,Ranger Rover Sport,39
4703,459,RU3,2554,201403,XC60,30
4704,491,RU3,2679,201403,Venza,24
4705,486,RU3,2234,201403,RX,23
4706,491,RU3,3133,201403,FJ Cruiser,20
4707,349,RU3,2775,201403,G-class,17
4708,427,RU3,3050,201403,Freemont,13
4709,459,RU3,2556,201403,XC70,11
4710,546,RU3,2508,201403,SRX,3
4711,509,RU3,2286,201403,EX,2
4712,509,RU3,2289,201403,FX,1
4713,509,RU3,3158,201403,QX70,1
4714,307,RU5,2032,201403,모하비,1102
4715,303,RU5,3076,201403,맥스크루즈,1084
4716,326,RU5,2214,201403,렉스턴 W,636
4717,569,RU5,2488,201403,Explorer,343
4718,303,RU5,2001,201403,베라크루즈,307
4719,587,RU5,2465,201403,Grand Cherokee,146
4720,362,RU5,2377,201403,X6,116
4721,362,RU5,3127,201403,X5,91
4722,371,RU5,2428,201403,Q7,58
4723,349,RU5,2391,201403,M-Class,51
4724,399,RU5,3075,201403,Range Rover,35
4725,376,RU5,2340,201403,Touareg,25
4726,573,RU5,2497,201403,MKX,19
4727,514,RU5,3139,201403,Pathfinder,7
4728,546,RU5,2511,201403,Escalade,4
4729,500,RU5,2685,201403,Pilot,4
4730,459,RU5,2559,201403,XC90,3
4731,509,RU5,3160,201403,JX,2
4732,312,RM~,2140,201403,올란도,1472
4733,307,RM~,2109,201403,카니발 R,1457
4734,326,RM~,3055,201403,코란도 투리스모,757
4735,307,RM~,3078,201403,카렌스,334
4736,413,RM~,2531,201403,3008,68
4737,500,RM~,2688,201403,Odyssey,34
4738,491,RM~,2246,201403,Sienna,31
4739,583,RM~,2462,201403,Grand Voyager,6
4740,303,O~,1901,201403,포터2,9488
4741,307,O~,1907,201403,봉고3 트럭,5231
4742,303,O~,2009,201403,스타렉스,4824
4743,326,O~,2189,201403,코란도 스포츠,2414
4744,316,O~,2052,201403,라보,9
4745,316,O~,2049,201403,다마스,1
4746,303,PC1,2126,201404,엑센트,2048
4747,307,PC1,2175,201404,프라이드,860
4748,312,PC1,2143,201404,아베오,345
4749,376,PC1,3079,201404,Polo,204
4750,362,PC1,2346,201404,1 Series,187
4751,349,PC1,3094,201404,A-Class,91
4752,376,PC1,2642,201404,Beetle,82
4753,367,PC1,3164,201404,Hatch,51
4754,413,PC1,2714,201404,208,47
4755,427,PC1,3048,201404,500,47
4756,422,PC1,2514,201404,DS3,20
4757,367,PC1,2442,201404,Clubman,17
4758,367,PC1,2440,201404,Convertible,15
4759,367,PC1,2451,201404,Roadster,14
4760,362,PC1,3130,201404,2 Series,12
4761,376,PC1,2326,201404,Scirocco,12
4762,427,PC1,3049,201404,500C,9
4763,367,PC1,2448,201404,Coupe,4
4764,362,PC1,3149,201404,i3,3
4765,303,PC2,3104,201404,더 뉴 아반떼,6863
4766,307,PC2,2588,201404,K3,4376
4767,321,PC2,2519,201404,SM3,1624
4768,312,PC2,2135,201404,크루즈,1621
4769,303,PC2,2177,201404,i30,676
4770,376,PC2,2328,201404,Jetta,563
4771,376,PC2,3095,201404,Golf,427
4772,371,PC2,2408,201404,A4,317
4773,303,PC2,2152,201404,벨로스터,203
4774,491,PC2,2243,201404,Prius,152
4775,413,PC2,2525,201404,308,145
4776,349,PC2,3147,201404,CLA-Class,110
4777,371,PC2,3145,201404,A3,67
4778,307,PC2,3108,201404,K3 쿱,65
4779,486,PC2,3189,201404,CT,40
4780,349,PC2,2380,201404,B-Class,38
4781,459,PC2,2548,201404,V40,29
4782,486,PC2,3098,201404,IS,29
4783,569,PC2,2474,201404,Focus,27
4784,500,PC2,2838,201404,Civic,17
4785,546,PC2,2788,201404,ATS,16
4786,303,PC2,3110,201404,아반떼 쿠페,15
4787,422,PC2,2517,201404,DS4,4
4788,321,PC2,3143,201404,SM3 Z.E.,4
4789,303,PC3,3151,201404,쏘나타 (2017),11904
4790,307,PC3,3093,201404,더 뉴 K5,4143
4791,303,PC3,2103,201404,쏘나타(YF),3184
4792,321,PC3,2648,201404,SM5,1811
4793,312,PC3,2180,201404,말리부,1724
4794,362,PC3,2348,201404,3 Series,996
4795,486,PC3,2591,201404,ES,471
4796,349,PC3,2383,201404,C-Class,435
4797,307,PC3,2160,201404,K5 하이브리드,382
4798,376,PC3,2331,201404,CC,361
4799,376,PC3,2334,201404,Passat,335
4800,303,PC3,2157,201404,쏘나타 하이브리드,304
4801,303,PC3,2172,201404,i40,216
4802,371,PC3,2411,201404,A5,197
4803,491,PC3,2240,201404,Camry,183
4804,509,PC3,3146,201404,Q50,180
4805,394,PC3,2568,201404,XF,120
4806,362,PC3,3121,201404,4 Series,112
4807,413,PC3,2528,201404,508,75
4808,459,PC3,2542,201404,S60,60
4809,569,PC3,2477,201404,FUSION,55
4810,546,PC3,2499,201404,CTS,6
4811,422,PC3,3058,201404,DS5,5
4812,459,PC3,2551,201404,V60,5
4813,486,PC3,2226,201404,GS,2
4814,303,PC4,2129,201404,그랜저HG,6262
4815,349,PC4,3096,201404,E-class,1813
4816,307,PC4,2682,201404,K7,1668
4817,362,PC4,2351,201404,5 Series,1507
4818,303,PC4,3138,201404,그랜저HG HEV,1151
4819,371,PC4,2414,201404,A6,803
4820,316,PC4,2123,201404,알페온,498
4821,307,PC4,3131,201404,K7 하이브리드,428
4822,321,PC4,2169,201404,SM7,292
4823,500,PC4,2777,201404,Accord,271
4824,514,PC4,2645,201404,Altima,261
4825,371,PC4,2417,201404,A7,208
4826,362,PC4,2366,201404,Gran Turismo,188
4827,573,PC4,3085,201404,MKZ,161
4828,349,PC4,2394,201404,CLS-Class,116
4829,362,PC4,2354,201404,6 Series,74
4830,303,PC5,3119,201404,제네시스(DH),2966
4831,303,PC5,2075,201404,에쿠스,928
4832,349,PC5,3128,201404,S-class,430
4833,307,PC5,2192,201404,K9,413
4834,569,PC5,2482,201404,Taurus,164
4835,362,PC5,2357,201404,7 Series,152
4836,371,PC5,2420,201404,A8,136
4837,326,PC5,2166,201404,체어맨 W,131
4838,583,PC5,2460,201404,300C,111
4839,326,PC5,2041,201404,체어맨 H  뉴 클래식,96
4840,573,PC5,2491,201404,MKS,72
4841,459,PC5,2545,201404,S80,62
4842,486,PC5,2713,201404,LS,33
4843,394,PC5,2562,201404,XJ,21
4844,390,PC5,3111,201404,Flying Spur,16
4845,509,PC5,3156,201404,Q70,16
4846,491,PC5,3109,201404,Avalon,15
4847,390,PC5,2705,201404,New Continental,11
4848,376,PC5,2343,201404,Phaeton,7
4849,390,PC5,2708,201404,Mulsanne,1
4850,385,PC5,3118,201404,Wraith,1
4851,307,RB~,2183,201404,레이 (2017),3669
4852,307,RB~,3116,201404,쏘울,303
4853,514,RB~,2297,201404,CUBE,49
4854,307,RB~,3144,201404,레이 EV,3
4855,307,RU2,3103,201404,더 뉴 스포티지 R,4459
4856,303,RU2,3084,201404,뉴 투싼 ix,3486
4857,326,RU2,3105,201404,뉴 코란도 C,1780
4858,321,RU2,3080,201404,QM3,1445
4859,312,RU2,3054,201404,트랙스,872
4860,376,RU2,2337,201404,Tiguan,587
4861,367,RU2,2445,201404,Countryman,192
4862,399,RU2,2579,201404,Range Rover Evoque,120
4863,514,RU2,3115,201404,JUKE,111
4864,587,RU2,2468,201404,Wrangler,94
4865,371,RU2,2423,201404,Q3,90
4866,362,RU2,2368,201404,X1,78
4867,569,RU2,2485,201404,Escape,56
4868,587,RU2,2471,201404,Compass,45
4869,399,RU2,2574,201404,Freelander2,22
4870,367,RU2,3088,201404,Paceman,9
4871,303,RU3,2197,201404,싼타페,7785
4872,307,RU3,2217,201404,뉴 쏘렌토 R,1788
4873,321,RU3,3173,201404,QM5,977
4874,312,RU3,2155,201404,캡티바,821
4875,349,RU3,2397,201404,GLK-Class,153
4876,427,RU3,3050,201404,Freemont,145
4877,362,RU3,2371,201404,X3,144
4878,399,RU3,2576,201404,Discovery,132
4879,491,RU3,3086,201404,RAV4,129
4880,381,RU3,2639,201404,Cayenne,125
4881,371,RU3,2425,201404,Q5,99
4882,500,RU3,2263,201404,CR-V,60
4883,399,RU3,3122,201404,Ranger Rover Sport,38
4884,459,RU3,2554,201404,XC60,33
4885,459,RU3,2556,201404,XC70,27
4886,486,RU3,2234,201404,RX,26
4887,491,RU3,2679,201404,Venza,16
4888,349,RU3,2775,201404,G-class,12
4889,491,RU3,3133,201404,FJ Cruiser,6
4890,546,RU3,2508,201404,SRX,2
4891,509,RU3,3157,201404,QX50,2
4892,509,RU3,3158,201404,QX70,2
4893,514,RU3,2303,201404,MURANO,1
4894,307,RU5,2032,201404,모하비,1023
4895,303,RU5,3076,201404,맥스크루즈,810
4896,326,RU5,2214,201404,렉스턴 W,641
4897,303,RU5,2001,201404,베라크루즈,289
4898,569,RU5,2488,201404,Explorer,241
4899,362,RU5,2377,201404,X6,123
4900,587,RU5,2465,201404,Grand Cherokee,92
4901,349,RU5,2391,201404,M-Class,80
4902,371,RU5,2428,201404,Q7,48
4903,399,RU5,3075,201404,Range Rover,43
4904,376,RU5,2340,201404,Touareg,31
4905,362,RU5,3127,201404,X5,28
4906,514,RU5,3139,201404,Pathfinder,21
4907,509,RU5,3160,201404,JX,10
4908,573,RU5,2497,201404,MKX,5
4909,500,RU5,2685,201404,Pilot,3
4910,546,RU5,2511,201404,Escalade,2
4911,459,RU5,2559,201404,XC90,2
4912,509,RU5,3159,201404,QX80,1
4913,312,RM~,2140,201404,올란도,1598
4914,307,RM~,2109,201404,카니발 R,1337
4915,326,RM~,3055,201404,코란도 투리스모,884
4916,307,RM~,3078,201404,카렌스,428
4917,413,RM~,2531,201404,3008,63
4918,491,RM~,2246,201404,Sienna,40
4919,500,RM~,2688,201404,Odyssey,23
4920,422,RM~,3136,201404,Grand C4 Picasso,23
4921,583,RM~,2462,201404,Grand Voyager,2
4922,303,O~,1901,201404,포터2,9261
4923,307,O~,1907,201404,봉고3 트럭,5436
4924,303,O~,2009,201404,스타렉스,4629
4925,326,O~,2189,201404,코란도 스포츠,2478
4926,307,~C,2132,201405,모닝,8808
4927,312,~C,2138,201405,스파크,5106
4928,307,~C,2183,201405,레이 (2017),2431
4929,307,~C,3144,201405,레이 EV,26
4930,303,PC1,2126,201405,엑센트,1931
4931,307,PC1,2175,201405,프라이드,742
4932,312,PC1,2143,201405,아베오,295
4933,427,PC1,3048,201405,500,213
4934,367,PC1,3164,201405,Hatch,208
4935,376,PC1,3079,201405,Polo,186
4936,362,PC1,2346,201405,1 Series,167
4937,376,PC1,2642,201405,Beetle,105
4938,349,PC1,3094,201405,A-Class,73
4939,413,PC1,2714,201405,208,52
4940,367,PC1,2451,201405,Roadster,30
4941,367,PC1,2442,201405,Clubman,30
4942,362,PC1,3130,201405,2 Series,15
4943,427,PC1,3049,201405,500C,11
4944,376,PC1,2326,201405,Scirocco,11
4945,367,PC1,2440,201405,Convertible,9
4946,422,PC1,2514,201405,DS3,8
4947,362,PC1,3149,201405,i3,7
4948,367,PC1,2448,201405,Coupe,3
4949,303,PC2,3104,201405,더 뉴 아반떼,7281
4950,307,PC2,2588,201405,K3,3795
4951,321,PC2,3191,201405,SM3,2368
4952,312,PC2,2135,201405,크루즈,1720
4953,303,PC2,2177,201405,i30,531
4954,376,PC2,2328,201405,Jetta,426
4955,376,PC2,3095,201405,Golf,396
4956,371,PC2,2408,201405,A4,248
4957,303,PC2,2152,201405,벨로스터,171
4958,491,PC2,2243,201405,Prius,140
4959,371,PC2,3145,201405,A3,131
4960,349,PC2,3147,201405,CLA-Class,86
4961,413,PC2,2525,201405,308,76
4962,307,PC2,3108,201405,K3 쿱,62
4963,349,PC2,2380,201405,B-Class,43
4964,486,PC2,3189,201405,CT,35
4965,459,PC2,2548,201405,V40,29
4966,569,PC2,2474,201405,Focus,19
4967,486,PC2,3098,201405,IS,13
4968,500,PC2,2838,201405,Civic,11
4969,303,PC2,3110,201405,아반떼 쿠페,5
4970,321,PC2,3143,201405,SM3 Z.E.,5
4971,546,PC2,2788,201405,ATS,4
4972,422,PC2,2517,201405,DS4,2
4973,303,PC3,3151,201405,쏘나타 (2017),10324
4974,307,PC3,3093,201405,더 뉴 K5,4068
4975,303,PC3,2103,201405,쏘나타(YF),2819
4976,321,PC3,2648,201405,SM5,1837
4977,312,PC3,2180,201405,말리부,1708
4978,362,PC3,2348,201405,3 Series,868
4979,376,PC3,2334,201405,Passat,548
4980,303,PC3,2157,201405,쏘나타 하이브리드,544
4981,307,PC3,2160,201405,K5 하이브리드,417
4982,486,PC3,2591,201405,ES,406
4983,376,PC3,2331,201405,CC,355
4984,371,PC3,2411,201405,A5,243
4985,303,PC3,2172,201405,i40,240
4986,349,PC3,2383,201405,C-Class,225
4987,491,PC3,2240,201405,Camry,214
4988,394,PC3,2568,201405,XF,118
4989,459,PC3,2542,201405,S60,71
4990,569,PC3,2477,201405,FUSION,68
4991,362,PC3,3121,201405,4 Series,59
4992,509,PC3,3146,201405,Q50,58
4993,413,PC3,2528,201405,508,48
4994,546,PC3,3195,201405,CTS,11
4995,459,PC3,2551,201405,V60,10
4996,422,PC3,3058,201405,DS5,3
4997,486,PC3,2226,201405,GS,1
4998,303,PC4,2129,201405,그랜저HG,5339
4999,307,PC4,2682,201405,K7,1373
5000,349,PC4,3096,201405,E-class,1320
5001,362,PC4,2351,201405,5 Series,1103
5002,371,PC4,2414,201405,A6,946
5003,303,PC4,3138,201405,그랜저HG HEV,897
5004,316,PC4,2123,201405,알페온,380
5005,307,PC4,3131,201405,K7 하이브리드,303
5006,321,PC4,2169,201405,SM7,297
5007,371,PC4,2417,201405,A7,197
5008,500,PC4,2777,201405,Accord,169
5009,573,PC4,3085,201405,MKZ,167
5010,514,PC4,2645,201405,Altima,140
5011,349,PC4,2394,201405,CLS-Class,134
5012,362,PC4,2366,201405,Gran Turismo,97
5013,362,PC4,2354,201405,6 Series,92
5014,303,PC5,3119,201405,제네시스(DH),2730
5015,303,PC5,2075,201405,에쿠스,786
5016,307,PC5,2192,201405,K9,400
5017,349,PC5,3128,201405,S-class,298
5018,569,PC5,2482,201405,Taurus,135
5019,362,PC5,2357,201405,7 Series,120
5020,326,PC5,2166,201405,체어맨 W,116
5021,371,PC5,2420,201405,A8,92
5022,573,PC5,2491,201405,MKS,90
5023,583,PC5,2460,201405,300C,66
5024,459,PC5,2545,201405,S80,62
5025,326,PC5,2041,201405,체어맨 H  뉴 클래식,57
5026,376,PC5,2343,201405,Phaeton,32
5027,486,PC5,2713,201405,LS,30
5028,390,PC5,3111,201405,Flying Spur,24
5029,394,PC5,2562,201405,XJ,23
5030,491,PC5,3109,201405,Avalon,16
5031,509,PC5,3156,201405,Q70,13
5032,390,PC5,2705,201405,New Continental,6
5033,385,PC5,2702,201405,Ghost,2
5034,385,PC5,3118,201405,Wraith,2
5035,307,RB~,2183,201405,레이 (2017),2431
5036,307,RB~,3116,201405,쏘울,281
5037,514,RB~,2297,201405,CUBE,39
5038,307,RB~,3148,201405,쏘울 EV (전기차),38
5039,307,RB~,3144,201405,레이 EV,26
5040,307,RU2,3103,201405,더 뉴 스포티지 R,4112
5041,303,RU2,3084,201405,뉴 투싼 ix,3723
5042,321,RU2,3080,201405,QM3,2161
5043,326,RU2,3105,201405,뉴 코란도 C,1579
5044,312,RU2,3054,201405,트랙스,833
5045,376,RU2,2337,201405,Tiguan,604
5046,367,RU2,2445,201405,Countryman,310
5047,587,RU2,2468,201405,Wrangler,117
5048,399,RU2,2579,201405,Range Rover Evoque,98
5049,514,RU2,3115,201405,JUKE,97
5050,371,RU2,2423,201405,Q3,72
5051,362,RU2,2368,201405,X1,69
5052,587,RU2,2471,201405,Compass,68
5053,569,RU2,2485,201405,Escape,48
5054,399,RU2,2574,201405,Freelander2,15
5055,367,RU2,3088,201405,Paceman,11
5056,303,RU3,2197,201405,싼타페,7406
5057,307,RU3,2217,201405,뉴 쏘렌토 R,1818
5058,312,RU3,2155,201405,캡티바,780
5059,321,RU3,3173,201405,QM5,732
5060,362,RU3,2371,201405,X3,252
5061,349,RU3,2397,201405,GLK-Class,162
5062,491,RU3,3086,201405,RAV4,132
5063,399,RU3,2576,201405,Discovery,129
5064,381,RU3,2639,201405,Cayenne,129
5065,399,RU3,3122,201405,Ranger Rover Sport,76
5066,500,RU3,2263,201405,CR-V,74
5067,371,RU3,2425,201405,Q5,65
5068,459,RU3,2554,201405,XC60,33
5069,459,RU3,2556,201405,XC70,21
5070,486,RU3,2234,201405,RX,20
5071,427,RU3,3050,201405,Freemont,20
5072,349,RU3,2775,201405,G-class,16
5073,381,RU3,3137,201405,Macan,8
5074,491,RU3,3133,201405,FJ Cruiser,8
5075,491,RU3,2679,201405,Venza,4
5076,546,RU3,2508,201405,SRX,2
5077,509,RU3,3157,201405,QX50,2
5078,514,RU3,2306,201405,ROGUE,1
5079,307,RU5,2032,201405,모하비,1136
5080,303,RU5,3076,201405,맥스크루즈,802
5081,326,RU5,2214,201405,렉스턴 W,494
5082,303,RU5,2001,201405,베라크루즈,363
5083,362,RU5,3127,201405,X5,212
5084,362,RU5,2377,201405,X6,126
5085,569,RU5,2488,201405,Explorer,119
5086,349,RU5,2391,201405,M-Class,105
5087,587,RU5,2465,201405,Grand Cherokee,103
5088,371,RU5,2428,201405,Q7,47
5089,399,RU5,3075,201405,Range Rover,43
5090,376,RU5,2340,201405,Touareg,27
5091,514,RU5,3139,201405,Pathfinder,15
5092,573,RU5,2497,201405,MKX,6
5093,500,RU5,2685,201405,Pilot,5
5094,459,RU5,2559,201405,XC90,5
5095,509,RU5,3160,201405,QX60,5
5096,546,RU5,2511,201405,Escalade,2
5097,312,RM~,2140,201405,올란도,1582
5098,307,RM~,2109,201405,카니발 R,1381
5099,326,RM~,3055,201405,코란도 투리스모,696
5100,307,RM~,3078,201405,카렌스,293
5101,491,RM~,2246,201405,Sienna,66
5102,413,RM~,2531,201405,3008,46
5103,500,RM~,2688,201405,Odyssey,21
5104,422,RM~,3136,201405,Grand C4 Picasso,15
5105,303,O~,1901,201405,포터2,8083
5106,307,O~,1907,201405,봉고3 트럭,4620
5107,303,O~,2009,201405,스타렉스,3202
5108,326,O~,2189,201405,코란도 스포츠,2329
5109,307,~C,2132,201406,모닝,7301
5110,312,~C,2138,201406,스파크,5301
5111,307,~C,2183,201406,레이 (2017),2286
5112,307,~C,3144,201406,레이 EV,56
5113,312,~C,3142,201406,스파크 EV,12
5114,303,PC1,2126,201406,엑센트,1931
5115,307,PC1,2175,201406,프라이드,895
5116,312,PC1,2143,201406,아베오,340
5117,427,PC1,3048,201406,500,301
5118,362,PC1,2346,201406,1 Series,299
5119,376,PC1,3079,201406,Polo,251
5120,367,PC1,3164,201406,Hatch,232
5121,376,PC1,2642,201406,Beetle,89
5122,349,PC1,3094,201406,A-Class,77
5123,413,PC1,2714,201406,208,55
5124,362,PC1,3149,201406,i3,22
5125,367,PC1,2442,201406,Clubman,20
5126,376,PC1,2326,201406,Scirocco,16
5127,362,PC1,3130,201406,2 Series,14
5128,367,PC1,2440,201406,Convertible,13
5129,422,PC1,2514,201406,DS3,9
5130,367,PC1,2451,201406,Roadster,8
5131,367,PC1,2448,201406,Coupe,6
5132,427,PC1,3049,201406,500C,3
5133,303,PC2,3104,201406,더 뉴 아반떼,7256
5134,307,PC2,2588,201406,K3,3272
5135,321,PC2,3191,201406,SM3,1902
5136,312,PC2,2135,201406,크루즈,1538
5137,303,PC2,2177,201406,i30,657
5138,376,PC2,3095,201406,Golf,651
5139,376,PC2,2328,201406,Jetta,589
5140,371,PC2,2408,201406,A4,546
5141,349,PC2,3140,201406,C-class,444
5142,303,PC2,2152,201406,벨로스터,151
5143,491,PC2,2243,201406,Prius,144
5144,371,PC2,3145,201406,A3,111
5145,349,PC2,2380,201406,B-Class,72
5146,349,PC2,3147,201406,CLA-Class,56
5147,321,PC2,3143,201406,SM3 Z.E.,51
5148,307,PC2,3108,201406,K3 쿱,46
5149,459,PC2,2548,201406,V40,43
5150,486,PC2,3189,201406,CT,42
5151,569,PC2,2474,201406,Focus,25
5152,413,PC2,3198,201406,308,25
5153,486,PC2,3098,201406,IS,15
5154,500,PC2,2838,201406,Civic,13
5155,422,PC2,2517,201406,DS4,13
5156,546,PC2,2788,201406,ATS,8
5157,303,PC2,3110,201406,아반떼 쿠페,4
5158,303,PC3,3151,201406,쏘나타 (2017),6925
5159,303,PC3,2103,201406,쏘나타(YF),3319
5160,307,PC3,3093,201406,더 뉴 K5,3310
5161,312,PC3,2180,201406,말리부,1728
5162,321,PC3,2648,201406,SM5,1592
5163,362,PC3,2348,201406,3 Series,623
5164,303,PC3,2157,201406,쏘나타 하이브리드,549
5165,376,PC3,2334,201406,Passat,474
5166,486,PC3,2591,201406,ES,474
5167,509,PC3,3146,201406,Q50,391
5168,307,PC3,2160,201406,K5 하이브리드,374
5169,303,PC3,2172,201406,i40,303
5170,376,PC3,2331,201406,CC,222
5171,491,PC3,2240,201406,Camry,207
5172,371,PC3,2411,201406,A5,206
5173,394,PC3,2568,201406,XF,148
5174,362,PC3,3121,201406,4 Series,73
5175,459,PC3,2542,201406,S60,58
5176,413,PC3,2528,201406,508,54
5177,569,PC3,2477,201406,FUSION,50
5178,546,PC3,3195,201406,CTS,21
5179,349,PC3,2383,201406,C-Class,13
5180,422,PC3,3058,201406,DS5,10
5181,459,PC3,2551,201406,V60,10
5182,486,PC3,2226,201406,GS,9
5183,303,PC4,2129,201406,그랜저HG,5946
5184,362,PC4,2351,201406,5 Series,1448
5185,349,PC4,3096,201406,E-class,1419
5186,307,PC4,2682,201406,K7,1156
5187,371,PC4,2414,201406,A6,1149
5188,303,PC4,3138,201406,그랜저HG HEV,823
5189,371,PC4,2417,201406,A7,298
5190,316,PC4,2123,201406,알페온,262
5191,514,PC4,2645,201406,Altima,238
5192,362,PC4,2366,201406,Gran Turismo,232
5193,321,PC4,2169,201406,SM7,228
5194,307,PC4,3131,201406,K7 하이브리드,196
5195,349,PC4,2394,201406,CLS-Class,189
5196,573,PC4,3085,201406,MKZ,186
5197,500,PC4,2777,201406,Accord,183
5198,362,PC4,2354,201406,6 Series,88
5199,303,PC5,3119,201406,제네시스(DH),3605
5200,303,PC5,2075,201406,에쿠스,683
5201,307,PC5,2192,201406,K9,341
5202,349,PC5,3128,201406,S-class,276
5203,569,PC5,2482,201406,Taurus,181
5204,362,PC5,2357,201406,7 Series,138
5205,326,PC5,2166,201406,체어맨 W,107
5206,371,PC5,3200,201406,A8,82
5207,459,PC5,2545,201406,S80,71
5208,573,PC5,2491,201406,MKS,66
5209,326,PC5,2041,201406,체어맨 H  뉴 클래식,65
5210,583,PC5,2460,201406,300C,46
5211,394,PC5,2562,201406,XJ,30
5212,486,PC5,2713,201406,LS,26
5213,376,PC5,2343,201406,Phaeton,19
5214,390,PC5,3111,201406,Flying Spur,16
5215,509,PC5,3156,201406,Q70,11
5216,390,PC5,2705,201406,New Continental,7
5217,491,PC5,3109,201406,Avalon,5
5218,385,PC5,2702,201406,Ghost,2
5219,307,RB~,2183,201406,레이 (2017),2286
5220,307,RB~,3116,201406,쏘울,220
5221,307,RB~,3148,201406,쏘울 EV (전기차),107
5222,307,RB~,3144,201406,레이 EV,56
5223,514,RB~,2297,201406,CUBE,46
5224,321,RU2,3080,201406,QM3,3971
5225,303,RU2,3084,201406,뉴 투싼 ix,3856
5226,307,RU2,3103,201406,더 뉴 스포티지 R,3772
5227,326,RU2,3105,201406,뉴 코란도 C,1520
5228,312,RU2,3054,201406,트랙스,761
5229,376,RU2,2337,201406,Tiguan,652
5230,367,RU2,2445,201406,Countryman,330
5231,587,RU2,2468,201406,Wrangler,141
5232,399,RU2,2579,201406,Range Rover Evoque,133
5233,371,RU2,2423,201406,Q3,102
5234,587,RU2,2471,201406,Compass,101
5235,514,RU2,3115,201406,JUKE,89
5236,362,RU2,2368,201406,X1,88
5237,569,RU2,2485,201406,Escape,43
5238,399,RU2,2574,201406,Freelander2,17
5239,367,RU2,3088,201406,Paceman,2
5240,303,RU3,2197,201406,싼타페,7813
5241,307,RU3,2217,201406,뉴 쏘렌토 R,1210
5242,321,RU3,3173,201406,QM5,771
5243,312,RU3,2155,201406,캡티바,728
5244,349,RU3,2397,201406,GLK-Class,178
5245,371,RU3,2425,201406,Q5,176
5246,381,RU3,2639,201406,Cayenne,125
5247,399,RU3,2576,201406,Discovery,123
5248,491,RU3,3086,201406,RAV4,117
5249,399,RU3,3122,201406,Ranger Rover Sport,115
5250,381,RU3,3137,201406,Macan,79
5251,362,RU3,2371,201406,X3,68
5252,500,RU3,2263,201406,CR-V,53
5253,459,RU3,2556,201406,XC70,29
5254,486,RU3,2234,201406,RX,24
5255,459,RU3,2554,201406,XC60,24
5256,349,RU3,2775,201406,G-class,13
5257,491,RU3,3133,201406,FJ Cruiser,12
5258,546,RU3,2508,201406,SRX,7
5259,509,RU3,3157,201406,QX50,3
5260,509,RU3,3158,201406,QX70,2
5261,491,RU3,2679,201406,Venza,1
5262,307,RU5,2032,201406,모하비,1060
5263,303,RU5,3076,201406,맥스크루즈,574
5264,326,RU5,2214,201406,렉스턴 W,537
5265,303,RU5,2001,201406,베라크루즈,430
5266,349,RU5,2391,201406,M-Class,142
5267,569,RU5,2488,201406,Explorer,139
5268,587,RU5,2465,201406,Grand Cherokee,131
5269,362,RU5,2377,201406,X6,126
5270,362,RU5,3127,201406,X5,94
5271,399,RU5,3075,201406,Range Rover,78
5272,371,RU5,2428,201406,Q7,49
5273,376,RU5,2340,201406,Touareg,47
5274,514,RU5,3139,201406,Pathfinder,19
5275,459,RU5,2559,201406,XC90,10
5276,509,RU5,3160,201406,JX,9
5277,500,RU5,2685,201406,Pilot,3
5278,573,RU5,2497,201406,MKX,2
